,lane_ID,id,parent_id,time_sec,length_um,gfp_nb
964,20190515.0.10,71,61,35280,2.4934,21399.76500948
965,20190515.0.10,71,61,35460,2.5532000000000004,22166.42300334
966,20190515.0.10,71,61,35640,2.5629500000000003,23014.82007792
967,20190515.0.10,71,61,35820,2.7469,25058.6666253
968,20190515.0.10,71,61,36000,2.8795,27152.225270280003
969,20190515.0.10,71,61,36180,3.0004,28305.36269352
970,20190515.0.10,71,61,36360,3.0758,29547.03127464
971,20190515.0.10,71,61,36540,3.1889000000000003,32106.328533180003
972,20190515.0.10,71,61,36720,3.2669,32282.84033964
973,20190515.0.10,71,61,36900,3.315,35097.359901120006
974,20190515.0.10,72,60,34380,2.21,14657.36276268
975,20190515.0.10,72,60,34560,2.2204,14885.51176134
976,20190515.0.10,72,60,34740,2.23145,15629.11798932
977,20190515.0.10,72,60,34920,2.275,15569.5464837
978,20190515.0.10,72,60,35100,2.418,16648.47421974
979,20190515.0.10,72,60,35280,2.47,16687.17888156
980,20190515.0.10,72,60,35460,2.55255,16963.998424560003
981,20190515.0.10,72,60,35640,2.67215,18334.64894778
982,20190515.0.10,72,60,35820,2.6221,19008.73892214
983,20190515.0.10,72,60,36000,2.8015000000000003,20869.22718936
984,20190515.0.10,72,60,36180,2.80995,21832.44938226
985,20190515.0.10,72,60,36360,2.93865,23431.6855377
986,20190515.0.10,72,60,36540,3.0036500000000004,25435.36620702
987,20190515.0.10,72,60,36720,3.13235,25359.279901560003
988,20190515.0.10,72,60,36900,3.185,28081.894953420004
989,20190515.0.10,72,60,37080,3.315,28733.7468528
990,20190515.0.10,72,60,37260,3.4450000000000003,27515.80149912
991,20190515.0.10,73,60,34380,1.885,14433.094368
992,20190515.0.10,73,60,34560,1.9656,14131.7550198
993,20190515.0.10,73,60,34740,1.98315,15240.55576824
994,20190515.0.10,73,60,34920,2.03775,15343.1204553
995,20190515.0.10,73,60,35100,2.16125,16295.93741556
996,20190515.0.10,73,60,35280,2.2418500000000003,16733.297716740002
997,20190515.0.10,73,60,35460,2.30555,17292.72617424
998,20190515.0.10,73,60,35640,2.36275,18713.354309100003
999,20190515.0.10,73,60,35820,2.4245,19976.67851058
1000,20190515.0.10,73,60,36000,2.5519,22073.681137860003
1001,20190515.0.10,73,60,36180,2.6221,23242.980398220003
1002,20190515.0.10,73,60,36360,2.626,24502.160950740003
1003,20190515.0.10,73,60,36540,2.74885,26864.1725121
1004,20190515.0.10,73,60,36720,2.8106000000000004,27531.37243098
1005,20190515.0.10,73,60,36900,2.9250000000000003,31551.71558418
1006,20190515.0.10,73,60,37080,3.00625,32557.71667698
1007,20190515.0.10,73,60,37260,3.01405,29928.46159116
1008,20190515.0.10,73,60,37440,3.12975,32621.859699660003
1009,20190515.0.10,73,60,37620,3.19995,34449.43732758
1010,20190515.0.10,73,60,37800,3.3267,40198.1408532
1011,20190515.0.10,73,60,37980,3.4567,41250.651284700005
1012,20190515.0.10,74,70,36720,1.664,14215.09793814
1013,20190515.0.10,74,70,36900,1.69,15029.02022292
1014,20190515.0.10,74,70,37080,1.72705,15179.31125964
1015,20190515.0.10,74,70,37260,1.85445,14700.18476916
1016,20190515.0.10,74,70,37440,1.96755,15647.84227908
1017,20190515.0.10,74,70,37620,1.9916,16588.72051848
1018,20190515.0.10,74,70,37800,2.0514,19333.38941226
1019,20190515.0.10,74,70,37980,2.17165,19959.82108956
1020,20190515.0.10,74,70,38160,2.2418500000000003,20924.35983396
1021,20190515.0.10,74,70,38340,2.35625,21528.55864566
1022,20190515.0.10,74,70,38520,2.5480000000000005,22058.11922886
1023,20190515.0.10,74,70,38700,2.6182000000000003,23609.20077648
1024,20190515.0.10,74,70,38880,2.7462500000000003,24835.19807142
1025,20190515.0.10,74,70,39060,2.8756000000000004,26596.2314277
1026,20190515.0.10,74,70,39240,3.0108,28051.551138600003
1027,20190515.0.10,74,70,39420,3.1993,26714.1144699
1028,20190515.0.10,74,70,39600,3.3254,27197.542746
1029,20190515.0.10,74,70,39780,3.5828,32142.15017046
1030,20190515.0.10,78,72,37440,1.885,14119.81452882
1031,20190515.0.10,78,72,37620,2.015,15612.04280196
1032,20190515.0.10,78,72,37800,2.0839000000000003,18066.83462892
1033,20190515.0.10,78,72,37980,2.015,18473.70267468
1034,20190515.0.10,78,72,38160,2.08,19735.31538792
1035,20190515.0.10,78,72,38340,2.21,20042.12516922
1036,20190515.0.10,78,72,38520,2.21,19416.767727060003
1037,20190515.0.10,78,72,38700,2.275,21262.97313558
1038,20190515.0.10,78,72,38880,2.34,21131.22711942
1039,20190515.0.10,78,72,39060,2.47,22875.16603482
1040,20190515.0.10,78,72,39240,2.535,23192.99499132
1041,20190515.0.10,78,72,39420,2.6,20488.01512032
1042,20190515.0.10,78,72,39600,2.6,19752.78444282
1043,20190515.0.10,78,72,39780,2.795,23251.81551462
1044,20190515.0.10,78,72,39960,2.8600000000000003,22117.74825348
1045,20190515.0.10,78,72,40140,2.99,23353.22270952
1046,20190515.0.10,78,72,40320,3.12,26019.91246932
1047,20190515.0.10,78,72,40500,3.2604,28082.80192806
1048,20190515.0.10,78,72,40680,3.315,26503.01665902
1049,20190515.0.10,78,72,40860,3.4450000000000003,28313.8246512
1050,20190515.0.10,78,72,41040,3.575,31159.26277794
1051,20190515.0.10,79,72,37440,1.5964,14941.48872942
1052,20190515.0.10,79,72,37620,1.625,15921.14251464
1053,20190515.0.10,79,72,37800,1.6581500000000002,18648.602937360003
1054,20190515.0.10,79,72,37980,1.76475,19231.58596392
1055,20190515.0.10,79,72,38160,1.7875,19976.732422020003
1056,20190515.0.10,79,72,38340,1.82,20626.63130682
1057,20190515.0.10,79,72,38520,1.885,20032.56024858
1058,20190515.0.10,79,72,38700,1.95975,21553.637260320003
1059,20190515.0.10,79,72,38880,2.015,22064.775084
1060,20190515.0.10,79,72,39060,2.0865,23078.811115800003
1061,20190515.0.10,79,72,39240,2.145,23992.13986686
1062,20190515.0.10,79,72,39420,2.1567,21722.74915536
1063,20190515.0.10,79,72,39600,2.27825,22743.52531308
1064,20190515.0.10,79,72,39780,2.34,26439.12749808
1065,20190515.0.10,79,72,39960,2.47,25224.02753904
1066,20190515.0.10,79,72,40140,2.535,26346.65200398
1067,20190515.0.10,79,72,40320,2.66955,30124.51740936
1068,20190515.0.10,79,72,40500,2.8028,31989.237821640003
1069,20190515.0.10,79,72,40680,2.9250000000000003,30134.216376
1070,20190515.0.10,79,72,40860,2.9328,31968.00067626
1071,20190515.0.10,79,72,41040,2.99,36103.7385621
1072,20190515.0.10,79,72,41220,3.12,40256.21959128
1073,20190515.0.10,79,72,41400,3.185,38096.02296324
1074,20190515.0.10,79,72,41580,3.315,43757.7339771
1075,20190515.0.10,79,72,41760,3.4450000000000003,47269.30032594
1076,20190515.0.10,79,72,41940,3.575,50914.34997462
1077,20190515.0.10,80,73,38160,1.755,22463.90003286
1078,20190515.0.10,80,73,38340,1.755,22305.49020018
1079,20190515.0.10,80,73,38520,1.8499,22102.73918028
1080,20190515.0.10,80,73,38700,1.911,23328.3121335
1081,20190515.0.10,80,73,38880,1.95,24009.67771092
1082,20190515.0.10,80,73,39060,2.0429500000000003,25290.89481204
1083,20190515.0.10,80,73,39240,2.10665,25501.80366558
1084,20190515.0.10,80,73,39420,2.236,23440.85184474
1085,20190515.0.10,80,73,39600,2.2971000000000004,22753.26036918
1086,20190515.0.10,80,73,39780,2.42125,26299.12658076
1087,20190515.0.10,80,73,39960,2.48235,24928.82654724
1088,20190515.0.10,80,73,40140,2.54735,25998.207511320004
1089,20190515.0.10,80,73,40320,2.68385,28249.238651040003
1090,20190515.0.10,80,73,40500,2.795,30066.48089478
1091,20190515.0.10,80,73,40680,2.99,28066.069747980004
1092,20190515.0.10,80,73,40860,3.055,29505.13677738
1093,20190515.0.10,80,73,41040,3.185,31762.76453064
1094,20190515.0.10,80,73,41220,3.3852,34348.842154440004
1095,20190515.0.10,80,73,41400,3.45345,31702.9245192
1096,20190515.0.10,80,73,41580,3.5841000000000003,35298.567414
1097,20190515.0.10,84,78,41220,2.0501,17009.234942040002
1098,20190515.0.10,84,78,41400,2.1677500000000003,15475.76798328
1099,20190515.0.10,84,78,41580,2.2243,17904.65984802
1100,20190515.0.10,84,78,41760,2.28865,18921.32497926
1101,20190515.0.10,84,78,41940,2.34,19760.81501196
1102,20190515.0.10,84,78,42120,2.4108500000000004,20774.24111466
1103,20190515.0.10,84,78,42300,2.405,20781.631761660003
1104,20190515.0.10,84,78,42480,2.47,22532.95915002
1105,20190515.0.10,84,78,42660,2.535,24094.93753854
1106,20190515.0.10,84,78,42840,2.665,23394.86979588
1107,20190515.0.10,84,78,43020,2.73,24489.936670320003
1108,20190515.0.10,84,78,43200,2.795,27151.95514284
1109,20190515.0.10,84,78,43380,2.795,28084.36290462
1110,20190515.0.10,84,78,43560,2.8600000000000003,29644.83389736
1111,20190515.0.10,84,78,43740,2.99,31347.13625406
1112,20190515.0.10,84,78,43920,3.0615,29184.3124353
1113,20190515.0.10,84,78,44100,3.12,34320.8289699
1114,20190515.0.10,84,78,44280,3.2584500000000003,35564.43508992001
1115,20190515.0.10,84,78,44460,3.4450000000000003,36659.23491582
1116,20190515.0.10,84,78,44640,3.4450000000000003,33574.429971720005
1117,20190515.0.10,84,78,44820,3.65235,33914.01191904
1118,20190515.0.10,84,78,45000,3.78365,35666.18215578
1119,20190515.0.10,84,78,45180,3.97735,36377.30137338
1120,20190515.0.10,85,78,41220,1.56,16434.40334778
1121,20190515.0.10,85,78,41400,1.66725,15296.601232440002
1122,20190515.0.10,85,78,41580,1.7199000000000002,17172.6219027
1123,20190515.0.10,85,78,41760,1.911,18618.124411260003
1124,20190515.0.10,85,78,41940,1.92075,19580.68181718
1125,20190515.0.10,85,78,42120,1.98445,20948.8079493
1126,20190515.0.10,85,78,42300,2.0579,21494.373417000003
1127,20190515.0.10,85,78,42480,2.1606,23520.63154122
1128,20190515.0.10,85,78,42660,2.1736,24308.08561962
1129,20190515.0.10,85,78,42840,2.24705,24097.763267820003
1130,20190515.0.10,85,78,43020,2.36405,24983.59100292
1131,20190515.0.10,85,78,43200,2.36925,26779.5600138
1132,20190515.0.10,85,78,43380,2.4934,27700.94842614
1133,20190515.0.10,85,78,43560,2.55775,27728.80547184
1134,20190515.0.10,85,78,43740,2.6897,28440.55328202
1135,20190515.0.10,85,78,43920,2.82035,26934.0827778
1136,20190515.0.10,85,78,44100,3.0082,31490.23801572
1137,20190515.0.10,85,78,44280,3.08165,32349.755966220004
1138,20190515.0.10,85,78,44460,3.27015,32697.42769854
1139,20190515.0.10,85,78,44640,3.39495,30905.29676322
1140,20190515.0.10,85,78,44820,3.5321,32262.83018046
1141,20190515.0.10,85,78,45000,3.705,34345.82770146
1142,20190515.0.10,92,85,45180,1.859,16875.48000402
1143,20190515.0.10,92,85,45360,1.9175,17783.66398248
1144,20190515.0.10,92,85,45540,2.02995,18055.37026854
1145,20190515.0.10,92,85,45720,2.1086,17511.08727654
1146,20190515.0.10,92,85,45900,2.1736,18395.090499060003
1147,20190515.0.10,92,85,46080,2.2386,18762.55119486
1148,20190515.0.10,92,85,46260,2.34,20647.3197645
1149,20190515.0.10,92,85,46440,2.47,22519.28616696
1150,20190515.0.10,92,85,46620,2.5506,21373.38348948
1151,20190515.0.10,92,85,46800,2.665,24114.3180201
1152,20190515.0.10,92,85,46980,2.7482,24463.50053004
1153,20190515.0.10,92,85,47160,2.82295,23418.64632096
1154,20190515.0.10,92,85,47340,2.99,27786.297720060003
1155,20190515.0.10,92,85,47520,3.12455,27882.46363122
1156,20190515.0.10,92,85,47700,3.20125,27598.0695705
1157,20190515.0.10,92,85,47880,3.3839,29077.20733698
1158,20190515.0.10,93,85,45180,1.885,17670.87541098
1159,20190515.0.10,93,85,45360,2.03515,19067.49194328
1160,20190515.0.10,93,85,45540,2.1658,19790.40571002
1161,20190515.0.10,93,85,45720,2.2386,19165.47222744
1162,20190515.0.10,93,85,45900,2.3062,19747.96665534
1163,20190515.0.10,93,85,46080,2.3699000000000003,19990.60247448
1164,20190515.0.10,93,85,46260,2.55255,22122.98666226
1165,20190515.0.10,93,85,46440,2.61495,23314.4529651
1166,20190515.0.10,93,85,46620,2.7482,22874.9640867
1167,20190515.0.10,93,85,46800,2.8795,25390.46061684
1168,20190515.0.10,93,85,46980,3.0095,26215.93491066
1169,20190515.0.10,93,85,47160,3.1369,25002.47814372
1170,20190515.0.10,93,85,47340,3.3306000000000004,29508.29705934
1171,20190515.0.10,93,85,47520,3.4450000000000003,28493.825665140004
1172,20190515.0.10,94,84,45360,2.2893,19959.64971462
1173,20190515.0.10,94,84,45540,2.34,19894.36105206
1174,20190515.0.10,94,84,45720,2.34975,18334.08705546
1175,20190515.0.10,94,84,45900,2.41735,20124.864926100003
1176,20190515.0.10,94,84,46080,2.55255,20169.80788086
1177,20190515.0.10,94,84,46260,2.6143,21026.61707256
1178,20190515.0.10,94,84,46440,2.7404,22546.59540012
1179,20190515.0.10,94,84,46620,2.80475,20891.81994372
1180,20190515.0.10,94,84,46800,2.93735,23516.36393436
1181,20190515.0.10,94,84,46980,3.0056000000000003,23381.62613226
1182,20190515.0.10,94,84,47160,3.07125,21794.66043084
1183,20190515.0.10,94,84,47340,3.1980000000000004,25401.94128252
1184,20190515.0.10,94,84,47520,3.3228,25007.33319678
1185,20190515.0.10,94,84,47700,3.38,24536.031274260004
1186,20190515.0.10,94,84,47880,3.5828,25382.89723662
1187,20190515.0.10,94,84,48060,3.7115,27204.497240580004
1188,20190515.0.10,94,84,48240,3.8428,29105.047041840004
1189,20190515.0.10,94,84,48420,4.09825,29276.0661897
1190,20190515.0.10,94,84,48600,4.22825,31030.46531046
1191,20190515.0.10,94,84,48780,4.303649999999999,33193.90772874
1192,20190515.0.10,95,84,45360,1.755,18940.7879991
1193,20190515.0.10,95,84,45540,1.82,19181.18704788
1194,20190515.0.10,95,84,45720,1.8967,18408.93000012
1195,20190515.0.10,95,84,45900,1.9981,18440.8947558
1196,20190515.0.10,95,84,46080,2.0943,18861.4839501
1197,20190515.0.10,95,84,46260,2.145,19812.30305868
1198,20190515.0.10,95,84,46440,2.2828,20617.0161912
1199,20190515.0.10,95,84,46620,2.3595,19282.41373608
1200,20190515.0.10,95,84,46800,2.41995,21585.861956340003
1201,20190515.0.10,95,84,46980,2.4271000000000003,20731.79820294
1202,20190515.0.10,95,84,47160,2.561,19892.69034786
1203,20190515.0.10,95,84,47340,2.73,23221.92173994
1204,20190515.0.10,95,84,47520,2.8626,23166.41347152
1205,20190515.0.10,95,84,47700,2.93865,21966.85919142
1206,20190515.0.10,95,84,47880,2.99,22667.873526540003
1207,20190515.0.10,95,84,48060,3.1375500000000005,24330.89533248
1208,20190515.0.10,95,84,48240,3.25,25687.04804622
1209,20190515.0.10,95,84,48420,3.3910500000000003,26766.40073382
1210,20190515.0.10,95,84,48600,3.52235,26892.147569760004
1211,20190515.0.10,95,84,48780,3.705,29220.73320474
1212,20190515.0.10,95,84,48960,3.9104,33666.27098274
1213,20190515.0.12,101,98,44820,1.5197,8960.76294498
1214,20190515.0.12,101,98,45000,1.495,9466.08984684
1215,20190515.0.12,101,98,45180,1.56,9921.07548828
1216,20190515.0.12,101,98,45360,1.6731,10708.272245880002
1217,20190515.0.12,101,98,45540,1.7420000000000002,11403.08448246
1218,20190515.0.12,101,98,45720,1.8226,12187.02169872
1219,20190515.0.12,101,98,45900,1.8824,12763.43199648
1220,20190515.0.12,101,98,46080,1.9357,13493.35325646
1221,20190515.0.12,101,98,46260,1.9864,14603.36308992
1222,20190515.0.12,101,98,46440,2.0507500000000003,15710.13496008
1223,20190515.0.12,101,98,46620,2.0579,14039.18420454
1224,20190515.0.12,101,98,46800,2.2243,16575.97463082
1225,20190515.0.12,101,98,46980,2.2997,16886.61727038
1226,20190515.0.12,101,98,47160,2.44075,16041.552537780002
1227,20190515.0.12,101,98,47340,2.4973,18501.175737
1228,20190515.0.12,101,98,47520,2.62145,18773.250594120003
1229,20190515.0.12,101,98,47700,2.68645,19346.79838014
1230,20190515.0.12,101,98,47880,2.73715,20273.3533233
1231,20190515.0.12,101,98,48060,2.8847000000000005,22148.41705956
1232,20190515.0.12,101,98,48240,2.9991000000000003,24091.4376252
1233,20190515.0.12,101,98,48420,3.0758,24460.569502380004
1234,20190515.0.12,102,98,44820,1.4339,9233.05123026
1235,20190515.0.12,102,98,45000,1.4300000000000002,9503.19948006
1236,20190515.0.12,102,98,45180,1.56,10586.73807774
1237,20190515.0.12,102,98,45360,1.5925,11095.1204661
1238,20190515.0.12,102,98,45540,1.6315000000000002,10766.25324522
1239,20190515.0.12,102,98,45720,1.73355,11187.71423352
1240,20190515.0.12,102,98,45900,1.79725,11778.62515038
1241,20190515.0.12,102,98,46080,1.8837,12603.87519732
1242,20190515.0.12,102,98,46260,1.9266,14010.54919308
1243,20190515.0.12,102,98,46440,2.0475,15774.714780660002
1244,20190515.0.12,102,98,46620,2.0605,15313.18144356
1245,20190515.0.12,102,98,46800,2.15995,18486.51086898
1246,20190515.0.12,102,98,46980,2.21,19225.5819525
1247,20190515.0.12,102,98,47160,2.275,18599.180218740003
1248,20190515.0.12,102,98,47340,2.4108500000000004,21740.31271566
1249,20190515.0.12,102,98,47520,2.50705,21054.66056694
1250,20190515.0.12,102,98,47700,2.56945,20052.40557672
1251,20190515.0.12,102,98,47880,2.69165,21120.23702844
1252,20190515.0.12,102,98,48060,2.873,22811.28435036
1253,20190515.0.12,102,98,48240,2.9965,23449.22614782
1254,20190515.0.12,102,98,48420,3.2526,25048.87786764
1255,20190515.0.12,102,98,48600,3.38,25896.94554942
1256,20190515.0.12,103,97,45180,1.885,12220.86318354
1257,20190515.0.12,103,97,45360,2.015,13554.43079364
1258,20190515.0.12,103,97,45540,2.015,13990.88158182
1259,20190515.0.12,103,97,45720,2.08,13977.34386246
1260,20190515.0.12,103,97,45900,2.08,14634.08291466
1261,20190515.0.12,103,97,46080,2.21,15774.35653134
1262,20190515.0.12,103,97,46260,2.21,17054.48549772
1263,20190515.0.12,103,97,46440,2.275,18374.18393052
1264,20190515.0.12,103,97,46620,2.34,16562.4024258
1265,20190515.0.12,103,97,46800,2.48235,19266.89202108
1266,20190515.0.12,103,97,46980,2.5519,19493.1379566
1267,20190515.0.12,103,97,47160,2.6130000000000004,18765.4530987
1268,20190515.0.12,103,97,47340,2.74105,22139.81702856
1269,20190515.0.12,103,97,47520,2.8080000000000003,22207.71148398
1270,20190515.0.12,103,97,47700,2.9393,22988.2335705
1271,20190515.0.12,103,97,47880,3.0082,23992.47161586
1272,20190515.0.12,103,97,48060,3.1330000000000005,26617.4449497
1273,20190515.0.12,103,97,48240,3.32345,28536.54836868
1274,20190515.0.12,103,97,48420,3.4502,29332.05426954
1275,20190515.0.12,104,97,45180,1.6211000000000002,11775.05935254
1276,20190515.0.12,104,97,45360,1.7095,13167.96267798
1277,20190515.0.12,104,97,45540,1.6887,13310.459284320004
1278,20190515.0.12,104,97,45720,1.8018,13490.89542108
1279,20190515.0.12,104,97,45900,1.85315,13535.5152933
1280,20190515.0.12,104,97,46080,1.9084,14236.45944534
1281,20190515.0.12,104,97,46260,1.91425,15161.240478780002
1282,20190515.0.12,104,97,46440,1.9812,16366.293109980004
1283,20190515.0.12,104,97,46620,2.1177,15840.14762286
1284,20190515.0.12,104,97,46800,2.145,18140.78259576
1285,20190515.0.12,104,97,46980,2.275,18675.25512534
1286,20190515.0.12,104,97,47160,2.3595,18012.9588606
1287,20190515.0.12,104,97,47340,2.4219,21520.61373726
1288,20190515.0.12,104,97,47520,2.47,22239.35551332
1289,20190515.0.12,104,97,47700,2.535,22935.390338520003
1290,20190515.0.12,104,97,47880,2.67215,23695.5836601
1291,20190515.0.12,104,97,48060,2.80215,26199.96891138
1292,20190515.0.12,104,97,48240,2.94385,28407.895136280003
1293,20190515.0.12,104,97,48420,3.055,28316.43016092
1294,20190515.0.12,104,97,48600,3.185,29356.58888316
1295,20190515.0.12,107,103,48600,1.885,15312.872611080002
1296,20190515.0.12,107,103,48780,1.885,16114.24156716
1297,20190515.0.12,107,103,48960,1.885,18862.63819308
1298,20190515.0.12,107,103,49140,1.95,16918.64609886
1299,20190515.0.12,107,103,49320,2.08,17688.57829794
1300,20190515.0.12,107,103,49500,2.08,19219.93254522
1301,20190515.0.12,107,103,49680,2.145,18506.5846416
1302,20190515.0.12,107,103,49860,2.21,17903.21458662
1303,20190515.0.12,107,103,50040,2.34,19219.96635372
1304,20190515.0.12,107,103,50220,2.405,18944.62097814
1305,20190515.0.12,107,103,50400,2.47,18804.12539742
1306,20190515.0.12,107,103,50580,2.535,21307.3647039
1307,20190515.0.12,107,103,50760,2.6734500000000003,22396.03283808
1308,20190515.0.12,107,103,50940,2.7384500000000003,20322.01543482
1309,20190515.0.12,107,103,51120,2.8717,22725.2469906
1310,20190515.0.12,107,103,51300,2.9419,22348.34815554
1311,20190515.0.12,107,103,51480,3.1278,23670.17981856
1312,20190515.0.12,107,103,51660,3.19995,25762.91875542
1313,20190515.0.12,107,103,51840,3.3865000000000003,25560.25543368
1314,20190515.0.12,107,103,52020,3.51325,26030.53257354
1315,20190515.0.12,107,103,52200,3.64,28324.30865022
1316,20190515.0.12,108,103,48600,1.56,14915.078119260002
1317,20190515.0.12,108,103,48780,1.625,16394.09832522
1318,20190515.0.12,108,103,48960,1.66205,18287.02511064
1319,20190515.0.12,108,103,49140,1.77385,16943.65484328
1320,20190515.0.12,108,103,49320,1.8304,17364.457018260004
1321,20190515.0.12,108,103,49500,1.85185,19305.481349880003
1322,20190515.0.12,108,103,49680,1.91425,18829.71044658
1323,20190515.0.12,108,103,49860,1.93115,18193.781523060003
1324,20190515.0.12,108,103,50040,2.0449,19577.47997304
1325,20190515.0.12,108,103,50220,2.12485,19524.78861696
1326,20190515.0.12,108,103,50400,2.25745,19742.76990576
1327,20190515.0.12,108,103,50580,2.36405,22400.93349252
1328,20190515.0.12,108,103,50760,2.37445,22066.44957
1329,20190515.0.12,108,103,50940,2.48755,21304.826575560004
1330,20190515.0.12,108,103,51120,2.6117,24989.81425776
1331,20190515.0.12,108,103,51300,2.7456,24877.6191378
1332,20190515.0.12,108,103,51480,2.8665000000000003,26233.084516320003
1333,20190515.0.12,108,103,51660,2.93995,28543.326670980005
1334,20190515.0.12,108,103,51840,3.0069,28181.12172678001
1335,20190515.0.12,111,104,48780,1.56,15428.54928384
1336,20190515.0.12,111,104,48960,1.625,17700.57085698
1337,20190515.0.12,111,104,49140,1.625,15643.18885932
1338,20190515.0.12,111,104,49320,1.69,16067.431506060002
1339,20190515.0.12,111,104,49500,1.82,18273.2595804
1340,20190515.0.12,111,104,49680,1.9045,17920.38873636
1341,20190515.0.12,111,104,49860,1.95,17446.44937464
1342,20190515.0.12,111,104,50040,2.08,18596.459079
1343,20190515.0.12,111,104,50220,2.1684,18333.40000932
1344,20190515.0.12,111,104,50400,2.2971000000000004,18422.82907146
1345,20190515.0.12,111,104,50580,2.42125,21025.78659324
1346,20190515.0.12,111,104,50760,2.48625,21525.89188464
1347,20190515.0.12,111,104,50940,2.6117,20756.9560968
1348,20190515.0.12,111,104,51120,2.74235,23962.645272060003
1349,20190515.0.12,111,104,51300,2.81645,23923.7158446
1350,20190515.0.12,111,104,51480,3.0101500000000003,25456.02083838
1351,20190515.0.12,111,104,51660,3.19475,27507.93263856
1352,20190515.0.12,112,104,48780,1.65295,15549.459453
1353,20190515.0.12,112,104,48960,1.67505,16749.60053184
1354,20190515.0.12,112,104,49140,1.7251,14860.64209608
1355,20190515.0.12,112,104,49320,1.846,15534.918982440002
1356,20190515.0.12,112,104,49500,1.90775,17283.47825358
1357,20190515.0.12,112,104,49680,1.97535,16712.23751604
1358,20190515.0.12,112,104,49860,2.015,16787.26809738
1359,20190515.0.12,112,104,50040,2.17165,17826.68702628
1360,20190515.0.12,112,104,50220,2.24445,17727.40351404
1361,20190515.0.12,112,104,50400,2.3777,18110.31370632
1362,20190515.0.12,112,104,50580,2.535,20609.12508138
1363,20190515.0.12,112,104,50760,2.6806,21072.03833196
1364,20190515.0.12,112,104,50940,2.74365,19845.898193880003
1365,20190515.0.12,112,104,51120,2.93865,22854.18742794
1366,20190515.0.12,112,104,51300,3.12,22791.65542632
1367,20190515.0.12,112,104,51480,3.315,24427.0252017
1368,20190515.0.12,112,104,51660,3.51,26768.20883022
1369,20190515.0.12,121,107,52380,2.0384,15303.99778578
1370,20190515.0.12,121,107,52560,2.0286500000000003,16580.16633834
1371,20190515.0.12,121,107,52740,2.015,16889.81471496
1372,20190515.0.12,121,107,52920,2.145,16494.203676060002
1373,20190515.0.12,121,107,53100,2.145,17661.66269076
1374,20190515.0.12,121,107,53280,2.2334,17681.0972877
1375,20190515.0.12,121,107,53460,2.2893,18435.3054732
1376,20190515.0.12,121,107,53640,2.4128,20884.37941656
1377,20190515.0.12,121,107,53820,2.3595,23274.1616283
1378,20190515.0.12,121,107,54000,2.47715,23279.79484908
1379,20190515.0.12,121,107,54180,2.55385,25045.845721380003
1380,20190515.0.12,121,107,54360,2.6767,24976.48242078
1381,20190515.0.12,121,107,54540,2.74495,26770.34555712
1382,20190515.0.12,121,107,54720,2.9315,25660.76605488
1383,20190515.0.12,121,107,54900,3.0608500000000003,27984.0921921
1384,20190515.0.12,121,107,55080,3.13235,27986.86430694
1385,20190515.0.12,121,107,55260,3.19735,29228.425227540003
1386,20190515.0.12,121,107,55440,3.3325500000000003,29192.09268888
1387,20190515.0.12,121,107,55620,3.5243,30155.32475406
1388,20190515.0.12,121,107,55800,3.70695,30922.692067080003
1389,20190515.0.12,121,107,55980,3.83825,31615.14508218
1390,20190515.0.12,122,107,52380,1.7173000000000005,15040.92721032
1391,20190515.0.12,122,107,52560,1.7836,16316.02280088
1392,20190515.0.12,122,107,52740,1.82,17048.623646340002
1393,20190515.0.12,122,107,52920,1.82,16220.843735580002
1394,20190515.0.12,122,107,53100,1.885,17264.733643080002
1395,20190515.0.12,122,107,53280,1.95,17279.40966642
1396,20190515.0.12,122,107,53460,2.015,17656.57627668
1397,20190515.0.12,122,107,53640,2.08,19632.46717476
1398,20190515.0.12,122,107,53820,2.21,21585.0164112
1399,20190515.0.12,122,107,54000,2.275,20489.87664306
1400,20190515.0.12,122,107,54180,2.405,22568.48165286
1401,20190515.0.12,122,107,54360,2.535,22298.16516642
1402,20190515.0.12,122,107,54540,2.6,24000.25053096
1403,20190515.0.12,122,107,54720,2.73,22980.66556104
1404,20190515.0.12,122,107,54900,2.9250000000000003,24720.10177626
1405,20190515.0.12,122,107,55080,3.12,25462.144635840003
1406,20190515.0.12,122,107,55260,3.3189,26805.203649180003
1407,20190515.0.12,122,107,55440,3.4489,27920.74355334
1408,20190515.0.12,122,107,55620,3.51,28437.441135840003
1409,20190515.0.12,122,107,55800,3.70955,30675.706698780003
1410,20190515.0.12,125,122,55980,1.90905,15907.78270818
1411,20190515.0.12,125,122,56160,1.95,16901.46733176
1412,20190515.0.12,125,122,56340,1.99225,17291.219938740003
1413,20190515.0.12,125,122,56520,2.11055,18412.769602260003
1414,20190515.0.12,125,122,56700,2.1749,18441.25423272
1415,20190515.0.12,125,122,56880,2.2958000000000003,19542.5364717
1416,20190515.0.12,125,122,57060,2.3582,19009.29798306
1417,20190515.0.12,125,122,57240,2.4934,20302.41101328
1418,20190515.0.12,125,122,57420,2.6,20953.62807318
1419,20190515.0.12,125,122,57600,2.6,21683.38769388
1420,20190515.0.12,125,122,57780,2.74495,23015.5211385
1421,20190515.0.12,125,122,57960,2.795,23737.71810168
1422,20190515.0.12,125,122,58140,2.8600000000000003,24918.21544806
1423,20190515.0.12,125,122,58320,2.8600000000000003,26327.361863880004
